Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Urban_Rural_Town,Urban_Rural_City,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
0,26,0,0,0,0,0.0,2,1,21.28,0,1,26,0,1,0,0,0,0,0,1,1,49.6,114.7,0.0,0,42.56,157.26,3599,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,53,0,0,0,0,0.0,3,1,43.72,1,1,21,0,0,1,0,0,1,1,1,0,91.85,257.05,0.0,0,131.16,388.21,2704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,42,1,1,0,1,1.0,1,0,0.0,0,1,12,0,0,0,1,1,0,0,0,0,40.1,40.1,0.0,0,0.0,50.1,5434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,57,0,0,0,0,0.0,14,1,10.3,0,1,29,0,0,0,0,1,1,1,1,1,89.8,1129.1,0.0,0,144.20000000000002,1273.3,4107,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,28,1,1,0,1,1.0,35,1,25.27,1,1,63,1,0,1,1,1,0,0,1,0,72.25,2568.55,0.0,0,884.4499999999999,3453.0,5898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,36,0,0,0,0,0.0,7,0,0.0,0,1,19,0,1,0,0,0,1,1,1,1,40.1,293.3,0.0,0,0.0,293.3,4414,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,58,0,0,0,0,0.0,1,1,32.13,0,1,15,0,0,0,0,1,0,0,0,0,79.55,79.55,0.0,0,32.13,121.68,5082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,44,0,0,0,0,0.0,32,1,40.26,1,1,14,0,0,0,0,1,0,0,1,0,84.05,2781.85,0.0,0,1288.32,4070.17,3553,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,44,0,0,0,0,0.0,1,1,16.06,0,1,3,0,0,0,0,1,1,1,1,1,89.1,89.1,0.0,0,16.06,105.16,2905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,57,1,0,0,1,1.0,17,1,25.79,1,1,12,1,0,1,0,1,0,0,1,0,94.4,1607.2,0.0,0,438.43,2045.63,4103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,59,0,0,0,0,0.0,19,1,20.26,0,1,25,0,1,1,0,0,0,0,1,1,78.25,1490.95,0.0,0,384.94000000000005,1875.89,3666,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,35,0,0,0,0,0.0,1,1,34.79,0,0,0,0,0,0,0,0,0,0,0,1,19.1,19.1,0.0,0,34.79,53.89,5890,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,26,0,0,0,0,0.0,1,1,35.25,0,1,30,0,0,1,0,0,0,0,1,1,74.9,74.9,0.0,0,35.25,110.15,5919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,36,0,0,0,0,0.0,3,0,0.0,0,1,18,0,0,0,0,0,0,0,1,0,24.75,66.95,0.0,0,0.0,66.95,3503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,25,1,0,0,1,1.0,2,1,28.86,0,1,26,0,1,1,0,0,0,0,1,0,79.7,165.0,0.0,0,57.72,222.72,3039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,28,1,0,0,1,1.0,55,1,8.8,0,1,48,1,1,0,1,0,0,0,0,0,57.55,3046.4,0.0,0,484.00000000000006,3590.4,5463,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,50,1,0,0,1,3.0,21,1,42.22,1,1,29,0,0,0,0,0,1,1,1,1,86.5,1808.7,0.0,0,886.62,2695.32,2036,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,42,1,0,0,1,1.0,69,1,37.2,1,1,27,0,1,1,0,1,1,1,1,1,103.95,7446.9,0.0,0,2566.8,10013.7,4283,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,27,0,0,0,0,0.0,39,0,0.0,0,1,48,1,1,0,1,1,0,0,1,1,48.95,1880.85,0.0,0,0.0,1880.85,3080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,47,1,0,0,1,1.0,6,1,26.91,0,1,6,0,1,0,0,0,1,1,1,1,83.55,477.55,0.0,0,161.46,639.01,4242,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,42,0,0,0,0,0.0,1,1,42.87,0,1,8,0,0,0,0,0,0,0,0,1,70.45,70.45,0.0,0,42.87,123.32,3525,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,31,1,0,0,1,1.0,58,1,17.22,0,1,21,1,1,1,0,0,0,0,1,0,60.3,3563.8,0.0,0,998.76,4562.56,4026,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,56,0,1,0,0,0.0,1,0,0.0,0,1,57,0,0,0,0,0,0,0,1,0,24.75,24.75,0.0,0,0.0,24.75,3001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,34,1,0,0,1,1.0,19,1,28.04,1,1,22,0,0,1,1,1,1,1,1,0,103.3,2012.7,0.0,0,532.76,2545.46,2349,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,39,0,0,0,0,0.0,3,1,31.88,0,1,7,0,0,0,0,1,0,0,1,1,78.5,242.05,0.0,0,95.64,337.69,3567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,24,0,0,0,0,0.0,3,1,25.75,0,0,0,0,0,0,0,0,0,0,0,0,19.85,63.75,0.0,0,77.25,141.0,3398,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,29,0,0,0,0,0.0,15,1,14.79,1,1,59,0,1,0,1,0,0,0,1,1,58.6,939.7,0.0,0,221.85,1161.55,2003,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,35,1,0,0,1,1.0,10,1,1.09,1,1,18,0,0,1,0,1,1,1,1,1,98.5,1037.75,0.0,0,10.9,1048.65,4501,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,39,0,0,0,0,0.0,1,1,23.7,0,1,17,0,0,1,0,0,0,0,1,1,50.45,50.45,0.0,0,23.7,74.15,2806,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,25,1,0,0,1,1.0,38,1,49.7,1,1,30,0,1,1,0,1,0,0,1,1,94.65,3624.3,0.0,0,1888.6,5512.900000000001,3498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,45,0,0,0,0,0.0,1,1,20.23,1,1,17,0,1,0,0,1,1,1,1,1,100.25,100.25,0.0,0,20.23,120.48,5797,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,44,0,0,0,0,0.0,16,1,17.8,1,1,5,0,0,1,0,0,1,1,0,1,88.45,1422.1,0.0,0,284.8,1846.9,5186,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,51,0,0,0,0,0.0,1,1,12.13,0,1,19,0,0,0,0,0,0,0,1,1,69.85,69.85,0.0,0,12.13,81.97999999999999,4548,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,44,0,0,0,0,0.0,12,1,18.38,0,1,3,1,0,1,0,0,0,0,1,0,81.7,858.6,0.0,0,220.56,1079.16,2850,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,27,0,0,0,0,0.0,4,1,43.06,0,1,46,0,0,0,0,0,1,1,1,1,79.9,324.3,0.0,0,172.24,496.54,4669,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,22,0,0,0,0,0.0,15,1,45.84,1,0,0,0,0,0,0,0,0,0,0,1,25.4,399.6,0.0,0,687.6,1087.2,2853,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0,21,0,0,0,0,0.0,1,1,15.73,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,0.0,0,15.73,36.63,5421,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0,47,1,0,0,1,1.0,1,1,33.46,0,1,12,0,0,0,0,0,0,0,0,1,69.4,69.4,0.0,0,33.46,112.86,2404,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,62,0,0,0,0,0.0,7,1,46.79,1,1,25,0,0,0,0,0,0,0,1,1,74.9,541.15,0.0,0,327.53,868.68,5159,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,58,0,0,0,0,0.0,1,1,46.17,0,1,30,0,0,0,0,0,0,0,1,1,70.1,70.1,0.0,0,46.17,116.27,2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,34,0,0,0,0,0.0,12,1,35.8,1,1,25,1,0,0,0,0,0,0,1,1,78.3,909.25,0.0,0,429.6,1338.85,3545,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,40,0,0,0,0,0.0,55,1,47.38,1,1,29,0,0,0,0,1,1,1,1,1,96.8,5283.95,0.0,0,2605.9,7889.85,4089,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,57,0,0,0,0,0.0,17,1,21.82,1,1,23,1,1,0,0,1,0,0,1,1,94.4,1617.5,0.0,0,370.94,1988.44,2825,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,27,0,0,0,0,0.0,1,1,1.63,0,1,59,0,1,0,0,1,0,0,0,0,84.3,84.3,0.0,0,1.63,95.93,2172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,52,1,1,0,1,1.0,1,1,8.03,0,0,0,0,0,0,0,0,0,0,0,0,19.95,19.95,0.0,0,8.03,27.98,4860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,33,1,0,0,1,1.0,23,1,19.2,1,1,7,1,1,1,0,1,0,0,1,1,99.25,2186.4,0.0,0,441.6,2628.0,5338,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,39,0,0,0,0,0.0,39,1,24.45,0,1,27,0,0,1,1,0,0,0,1,1,80.45,3201.55,0.0,0,953.55,4155.1,2224,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,30,1,0,0,1,1.0,9,1,31.67,1,1,59,0,0,1,0,0,0,0,0,1,79.35,661.25,0.0,0,285.03000000000003,956.28,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,42,0,0,0,0,0.0,15,1,42.83,1,1,21,0,1,0,0,0,0,0,1,1,79.75,1111.85,0.0,0,642.4499999999999,1754.2999999999995,2813,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,64,1,0,0,1,1.0,30,1,39.74,1,1,22,0,0,1,0,1,1,1,1,1,100.05,3046.15,0.0,0,1192.2,4238.35,4664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,64,0,0,0,0,0.0,1,1,45.86,0,1,27,0,0,0,0,0,0,0,1,1,69.35,69.35,0.0,0,45.86,115.21,5796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,20,0,0,0,0,0.0,3,1,10.6,0,1,63,0,0,0,1,0,1,1,1,0,85.8,272.2,0.0,0,31.8,304.0,5641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,49,1,0,0,0,0.0,67,1,42.77,1,1,3,1,0,1,0,1,1,1,1,1,79.7,5293.4,0.0,0,2865.59,8158.99,6289,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,25,1,0,0,1,1.0,1,1,43.67,0,1,63,0,0,0,0,1,0,1,0,1,80.55,80.55,0.0,0,43.67,124.22,4273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,28,1,0,0,1,1.0,12,1,40.63,1,1,59,0,1,1,0,0,0,1,1,1,84.5,916.9,0.0,0,487.56000000000006,1404.46,4154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,25,0,0,0,0,0.0,22,1,29.07,0,1,52,0,1,0,0,0,1,1,1,1,84.3,1855.65,0.0,0,639.54,2495.19,5313,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,58,0,0,0,0,0.0,2,1,11.75,0,1,4,0,0,0,0,0,0,0,1,1,67.75,116.65,0.0,0,23.5,140.15,2299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,0,0,0,0,0.0,10,1,49.7,1,1,10,0,1,0,0,0,0,0,1,1,80.05,830.7,0.0,0,497.0,1327.7,3740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,30,0,0,0,0,0.0,1,1,46.77,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0.0,0,46.77,66.77000000000001,3657,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,32,0,0,0,0,0.0,22,1,3.95,0,1,30,1,0,0,0,0,0,0,0,1,48.8,1054.6,0.0,0,86.9,1161.5,2270,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,52,1,0,0,1,1.0,21,1,16.67,0,1,3,0,1,1,1,1,1,1,1,1,102.8,2110.15,0.0,0,350.07000000000005,2460.2200000000003,3123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,26,0,0,0,0,0.0,6,1,5.16,0,1,59,0,0,1,1,1,1,1,1,1,99.95,547.65,0.0,0,30.96,578.61,3722,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,31,1,0,0,1,1.0,72,1,34.87,1,1,8,1,1,1,1,1,1,1,1,1,117.8,8684.8,0.0,0,2510.64,11094.447500000002,4432,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,33,1,0,0,1,1.0,3,1,43.27,1,1,17,0,0,0,1,0,0,0,1,1,79.65,251.75,0.0,0,129.81,381.56,5036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,44,0,0,0,0,0.0,8,1,19.49,0,1,10,0,0,1,0,1,1,1,0,1,94.7,740.3,0.0,0,155.92,976.22,5811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,33,0,0,0,0,0.0,5,1,3.25,1,1,25,0,0,1,0,1,0,0,1,1,92.5,452.7,0.0,0,16.25,468.95,2810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,54,1,1,0,1,1.0,1,1,28.73,0,0,0,0,0,0,0,0,0,0,0,0,19.45,19.45,0.0,0,28.73,48.18,2865,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,32,0,0,0,0,0.0,2,1,41.37,1,1,28,0,0,0,0,0,0,0,1,1,75.55,166.3,0.0,0,82.74,249.04,4320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,38,1,0,0,1,1.0,1,1,38.8,0,1,4,0,0,0,0,0,0,0,1,1,70.0,70.0,0.0,0,38.8,108.8,2485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,56,1,0,0,1,1.0,65,1,40.47,0,1,30,1,0,0,1,1,1,1,1,1,74.8,4820.15,0.0,0,2630.55,7450.699999999999,5207,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,46,1,0,0,1,1.0,33,1,11.32,1,1,12,0,1,1,0,1,1,1,1,1,104.4,3409.6,0.0,0,373.56,3783.16,3185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,21,0,0,0,0,0.0,15,1,20.03,0,1,59,1,0,0,0,1,0,1,0,0,86.2,1270.2,0.0,0,300.45000000000005,1670.65,5829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,57,1,1,0,1,1.0,30,0,0.0,0,1,12,0,0,0,1,1,1,1,1,0,51.2,1561.5,0.0,0,0.0,1561.5,4568,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,23,0,0,0,0,0.0,2,1,28.02,0,0,0,0,0,0,0,0,0,0,0,0,19.5,31.55,0.0,0,56.04,87.59,2484,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,37,0,0,0,0,0.0,2,1,38.28,1,1,18,0,0,0,0,0,0,0,1,0,74.9,147.15,0.0,0,76.56,223.71,2078,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,59,0,0,0,0,0.0,25,1,36.24,1,1,3,0,1,0,0,1,1,1,1,1,100.25,2387.75,0.0,0,906.0,3293.75,2195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,56,0,0,0,0,0.0,43,1,39.37,1,1,23,0,0,0,1,1,1,1,0,1,100.0,4211.55,0.0,0,1692.91,6044.46,4760,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,58,1,0,0,1,5.0,10,1,43.28,0,1,12,0,1,0,1,1,1,1,1,1,99.85,990.9,0.0,0,432.8,1423.7,4243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,34,0,0,0,0,0.0,2,1,42.89,1,1,13,0,0,0,0,1,1,1,1,1,94.2,193.8,0.0,0,85.78,279.58000000000004,5299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,50,0,0,0,0,0.0,69,1,2.52,0,1,24,0,1,1,1,1,1,1,1,1,104.05,7262.0,0.0,0,173.88,7435.88,4254,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,52,1,0,0,1,7.0,22,1,37.8,0,1,15,0,0,1,0,1,1,1,1,1,94.7,1914.9,0.0,0,831.5999999999999,2746.5,5615,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,63,0,0,0,0,0.0,1,1,48.31,0,1,22,0,0,0,0,0,0,0,1,1,44.45,44.45,0.0,0,48.31,92.76,4879,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,46,0,0,0,0,0.0,36,1,24.66,1,1,22,0,0,0,0,0,1,1,1,1,84.9,3067.2,0.0,0,887.76,3954.96,2455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,41,0,0,0,0,0.0,1,1,23.16,0,0,0,0,0,0,0,0,0,0,0,0,20.25,20.25,0.0,0,23.16,43.41,2959,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,56,0,0,0,0,0.0,1,1,4.8,0,1,11,0,1,0,0,0,0,0,1,1,74.35,74.35,0.0,0,4.8,79.14999999999999,5633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,58,0,0,0,0,0.0,1,1,47.83,1,1,12,0,0,1,1,0,0,0,0,0,62.05,62.05,0.0,0,47.83,119.88,2937,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,42,1,0,0,1,1.0,39,1,35.7,0,1,9,1,0,1,1,1,1,1,1,0,80.0,3182.95,0.0,0,1392.3000000000002,4575.25,2704,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,43,0,0,0,0,0.0,5,1,38.89,1,1,8,0,1,1,0,1,1,1,1,0,104.1,541.9,0.0,0,194.45,736.3499999999999,3131,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1,30,0,0,0,0,0.0,2,1,17.22,1,1,30,0,0,0,0,0,0,0,1,1,76.5,162.45,0.0,0,34.44,196.89,5944,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,47,0,0,0,0,0.0,5,1,7.31,0,1,18,0,0,0,1,0,0,0,1,1,49.2,216.9,0.0,0,36.55,253.45,4336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,42,0,0,0,0,0.0,11,1,30.91,1,0,0,0,0,0,0,0,0,0,0,0,23.15,245.2,0.0,0,340.01,585.21,5671,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,22,1,0,0,1,1.0,4,1,44.28,0,1,59,0,0,0,0,0,1,1,0,0,80.85,302.75,0.0,0,177.12,519.87,2961,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,26,0,0,0,0,0.0,1,1,23.63,1,1,63,0,1,0,1,0,0,0,1,0,60.1,60.1,0.0,0,23.63,83.73,5654,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,62,0,0,0,0,0.0,1,1,23.96,0,1,22,0,0,0,0,1,0,0,1,1,78.95,78.95,0.0,0,23.96,102.91,2038,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,56,0,0,0,0,0.0,2,1,6.47,0,1,21,0,0,0,0,0,0,0,1,1,45.15,98.5,0.0,0,12.94,111.44,2699,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,28,0,0,0,0,0.0,3,1,46.6,0,1,63,0,0,0,0,1,0,0,1,1,79.4,244.65,0.0,0,139.8,384.4500000000001,2448,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,38,0,0,0,0,0.0,44,0,0.0,0,1,4,0,1,1,0,1,1,1,1,1,53.95,2375.4,0.0,0,0.0,2375.4,3051,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,63,1,0,0,0,0.0,24,1,44.96,0,1,28,0,1,1,0,1,1,1,1,1,99.3,2431.35,0.0,0,1079.04,3510.39,4811,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,58,0,0,0,0,0.0,18,1,38.87,1,1,7,0,1,0,0,0,0,0,0,1,80.65,1451.9,0.0,0,699.66,2181.56,3788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,41,0,0,0,0,0.0,1,1,10.19,0,1,9,0,0,0,0,0,0,0,1,0,71.1,71.1,0.0,0,10.19,81.28999999999999,5824,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,25,1,0,0,1,1.0,53,1,37.85,0,0,0,0,0,0,0,0,0,0,0,0,20.8,1021.8,0.0,0,2006.05,3027.8500000000004,4166,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,48,0,0,0,0,0.0,4,1,15.07,0,1,16,0,0,0,0,0,0,0,1,1,46.0,193.6,0.0,0,60.28,253.88,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,27,0,0,0,0,0.0,9,1,24.81,0,1,63,0,1,0,1,1,0,0,0,0,66.25,620.55,0.0,0,223.29,853.8399999999999,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,60,0,0,0,0,0.0,22,1,12.19,1,1,23,0,0,0,1,1,0,0,1,1,90.0,1993.8,0.0,0,268.18,2261.98,4739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,39,0,0,0,0,0.0,38,1,33.71,0,1,17,0,0,0,0,0,0,0,1,1,70.45,2597.6,0.0,0,1280.98,3878.58,5437,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,62,0,0,0,0,0.0,53,1,26.21,0,0,0,0,0,0,0,0,0,0,0,0,19.75,1052.35,0.0,0,1389.13,2441.48,6265,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,49,0,0,0,0,0.0,1,1,31.16,0,1,11,1,0,0,1,0,0,0,1,1,53.95,53.95,0.0,0,31.16,85.11,2771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,40,0,0,0,0,0.0,16,1,12.92,0,1,12,0,0,0,0,1,0,0,0,1,81.0,1312.15,0.0,0,206.72,1518.87,2335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,34,1,0,0,1,1.0,1,1,11.08,0,1,13,0,0,0,0,0,0,0,1,1,69.8,69.8,0.0,0,11.08,80.88,2123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,44,0,0,0,0,0.0,5,1,46.45,1,1,10,0,0,0,0,1,1,1,1,1,93.9,486.85,0.0,0,232.25,719.1,5435,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,39,1,0,0,1,1.0,31,1,38.67,1,1,13,0,1,0,0,0,1,1,0,1,91.15,2995.45,0.0,0,1198.77,4194.219999999999,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,45,0,0,0,0,0.0,2,1,15.33,0,1,26,0,0,0,0,0,0,0,1,1,70.95,137.95,0.0,0,30.66,168.61,5390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,26,1,0,0,1,1.0,37,1,36.29,1,1,27,0,0,1,0,1,1,1,1,1,99.5,3762.0,0.0,0,1342.73,5104.73,4233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,26,0,0,0,0,0.0,38,1,36.18,0,1,48,1,1,1,0,0,0,1,1,1,83.9,3233.6,0.0,0,1374.84,4608.44,2157,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,37,0,0,0,0,0.0,10,1,8.38,0,1,2,1,1,1,0,1,1,1,1,1,104.4,1081.45,0.0,0,83.80000000000001,1165.25,5035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,46,0,0,0,0,0.0,2,1,24.9,0,1,11,0,0,0,0,0,0,0,0,0,44.65,74.9,0.0,0,49.8,134.7,4655,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,62,0,0,0,0,0.0,3,0,0.0,0,1,27,0,0,0,0,0,0,0,1,0,25.25,58.9,0.0,0,0.0,58.9,2088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,21,0,0,0,0,0.0,4,1,41.72,1,1,63,0,1,1,0,0,0,1,1,0,84.05,333.55,0.0,0,166.88,500.43,5552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,23,0,0,0,0,0.0,1,1,44.11,0,1,63,0,1,0,0,0,0,1,1,1,74.7,74.7,0.0,0,44.11,118.81,4692,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,25,0,0,0,0,0.0,5,1,1.49,1,1,51,0,1,0,0,1,0,1,1,1,90.8,455.5,0.0,0,7.45,462.95,5090,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,59,0,0,0,0,0.0,30,1,43.01,0,1,4,1,1,1,1,1,1,1,0,0,85.35,2530.4,0.0,0,1290.3,3840.7,2313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,47,0,0,0,0,0.0,1,0,0.0,0,1,2,0,0,0,0,1,0,0,1,1,35.75,35.75,0.0,0,0.0,35.75,3351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,54,1,0,0,1,1.0,17,1,19.19,0,1,22,1,0,1,0,1,0,0,1,1,89.4,1539.45,0.0,0,326.23,1865.68,2544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,33,0,0,0,0,0.0,3,1,15.12,0,0,0,0,0,0,0,0,0,0,0,1,19.8,58.15,0.0,0,45.36,103.51,4323,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,55,1,1,0,1,1.0,4,1,8.58,1,1,57,0,0,0,0,0,0,0,1,1,50.9,225.6,0.0,0,34.32,259.92,5691,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,25,0,0,0,0,0.0,4,1,21.62,0,1,59,0,0,0,0,1,0,1,0,1,81.0,340.85,0.0,0,86.48,477.33,3591,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,55,0,0,0,0,0.0,26,1,40.17,1,1,27,0,0,1,0,1,1,1,1,1,98.35,2515.3,0.0,0,1044.42,3559.7200000000003,4997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,20,0,0,0,0,0.0,5,0,0.0,0,1,59,0,1,0,0,1,1,1,1,1,51.0,305.95,0.0,0,0.0,305.95,4630,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,55,1,0,0,1,1.0,4,1,21.81,1,1,14,0,1,0,0,1,0,0,1,1,91.65,365.4,0.0,0,87.24,452.64,2140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,47,0,0,0,0,0.0,1,1,1.13,0,1,6,0,0,0,0,1,1,1,1,1,90.85,90.85,0.0,0,1.13,91.98,5086,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
